Timestamp	Side	Symbol	Price	Qty	PnL
PAPER-1772204366,SENSEX 05MAR 81400 PE,"BB11, CBB0, CBB2, Green",348.9,341.05,900,10,2026-02-27 20:29:26.876595,2026-02-27 20:29:27.063050,-70649.9999999997
PAPER-1772204367,SENSEX 05MAR 81400 PE,"BB11, CBB0, CBB2, Green",348.9,348.15,900,10,2026-02-27 20:29:27.064434,2026-02-27 20:29:27.621435,-6750.0
PAPER-1772204371,SENSEX 05MAR 81400 PE,CBBR2,365.15,353.6,900,10,2026-02-27 20:29:31.921311,2026-02-27 20:29:32.109886,-103949.99999999959
PAPER-1772204372,SENSEX 05MAR 81400 PE,CBBR2,365.15,341.55,900,10,2026-02-27 20:29:32.111335,2026-02-27 20:29:32.299896,-212399.99999999968
PAPER-1772204372,SENSEX 05MAR 81400 PE,CBBR2,365.15,349.45,900,10,2026-02-27 20:29:32.301278,2026-02-27 20:29:32.490212,-141299.99999999988
PAPER-1772204372,SENSEX 05MAR 81400 PE,CBBR2,365.15,353.0,900,10,2026-02-27 20:29:32.491590,2026-02-27 20:29:32.680848,-109349.9999999998
PAPER-1772204372,SENSEX 05MAR 81400 PE,CBBR2,365.15,341.95,900,10,2026-02-27 20:29:32.682280,2026-02-27 20:29:32.871189,-208799.99999999988
PAPER-1772204374,SENSEX 05MAR 81400 PE,CBBR3,367.8,357.4,900,10,2026-02-27 20:29:34.373777,2026-02-27 20:29:35.129194,-93600.0000000003
PAPER-1772204378,SENSEX 05MAR 81400 PE,CBBR2,354.45,346.5,900,10,2026-02-27 20:29:38.530737,2026-02-27 20:29:38.915860,-71549.9999999999
PAPER-1772204378,SENSEX 05MAR 81400 PE,CBBR2,355.4,345.2,900,10,2026-02-27 20:29:38.918237,2026-02-27 20:29:39.110093,-91799.9999999999
PAPER-1772204379,SENSEX 05MAR 81400 PE,CBBR2,355.4,336.85,900,10,2026-02-27 20:29:39.111546,2026-02-27 20:29:39.303550,-166949.9999999996
PAPER-1772204379,SENSEX 05MAR 81400 PE,CBBR2,355.4,344.65,900,10,2026-02-27 20:29:39.304933,2026-02-27 20:29:39.496755,-96750.0
PAPER-1772204381,SENSEX 05MAR 81400 PE,"BB6, BB11, BB12, CBB0, CBB7",356.85,346.5,900,10,2026-02-27 20:29:41.976820,2026-02-27 20:29:42.169489,-93150.0000000002
PAPER-1772204382,SENSEX 05MAR 81400 PE,"BB6, BB11, CBB0, CBB7",356.85,393.05,900,10,2026-02-27 20:29:42.172126,2026-02-27 20:29:43.904997,325799.9999999999
PAPER-1772204383,SENSEX 05MAR 81400 PE,"BB1, BB8, BB9, BB10, BB11, BB12, CBB0, CBB1, CBB2, CBB6, CBB7, Green",395.25,406.35,900,10,2026-02-27 20:29:43.906447,2026-02-27 20:29:45.063095,99900.0000000002
PAPER-1772204390,SENSEX 05MAR 81400 PE,"BB13, Green",374.0,395.0,900,10,2026-02-27 20:29:50.122456,2026-02-27 20:29:52.852561,189000.0
PAPER-1772204395,SENSEX 05MAR 81400 PE,"BB8, CBBR2",380.65,371.45,900,10,2026-02-27 20:29:55.009132,2026-02-27 20:29:55.406165,-82799.9999999999
PAPER-1772204395,SENSEX 05MAR 81400 PE,"BB8, CBBR2",383.0,383.1,900,10,2026-02-27 20:29:55.408252,2026-02-27 20:29:58.185230,900.0000000002046
PAPER-1772204400,SENSEX 05MAR 81400 PE,"CBB0, CBB4",409.35,397.05,900,10,2026-02-27 20:30:00.170892,2026-02-27 20:30:00.570430,-110700.0000000001
PAPER-1772204400,SENSEX 05MAR 81400 PE,"CBB0, CBB4",410.95,395.6,900,10,2026-02-27 20:30:00.771582,2026-02-27 20:30:01.180446,-138149.99999999968
PAPER-1772204402,SENSEX 05MAR 81400 PE,CBBR2,395.8,384.5,900,10,2026-02-27 20:30:02.982332,2026-02-27 20:30:03.383602,-101700.0000000001
PAPER-1772204403,SENSEX 05MAR 81400 PE,CBBR2,397.05,388.9,900,10,2026-02-27 20:30:03.385966,2026-02-27 20:30:03.587559,-73350.0000000003
PAPER-1772204403,SENSEX 05MAR 81400 PE,CBBR2,397.05,387.85,900,10,2026-02-27 20:30:03.589062,2026-02-27 20:30:03.992683,-82799.9999999999
PAPER-1772204414,SENSEX 05MAR 81400 PE,"NRCB, BB11, BB12, CBB0",340.9,316.1,900,10,2026-02-27 20:30:14.308949,2026-02-27 20:30:14.720585,-223199.9999999996
PAPER-1772204414,SENSEX 05MAR 81400 PE,"NRCB, BB11, BB12",341.7,315.25,900,10,2026-02-27 20:30:14.723085,2026-02-27 20:30:14.930463,-238049.99999999988
PAPER-1772204414,SENSEX 05MAR 81400 PE,"NRCB, BB11, BB12",341.7,314.7,900,10,2026-02-27 20:30:14.931962,2026-02-27 20:30:15.138167,-243000.0
PAPER-1772204416,SENSEX 05MAR 81400 PE,"BB11, BB12, CBB0, CBB8",329.75,328.5,900,10,2026-02-27 20:30:16.165287,2026-02-27 20:30:17.200670,-11250.0
PAPER-1772204421,SENSEX 05MAR 81400 PE,"BB13, Green",368.0,360.7,900,10,2026-02-27 20:30:21.338249,2026-02-27 20:30:23.004031,-65700.0000000001
PAPER-1772204425,SENSEX 05MAR 81400 PE,"NRCB, BB12, CBBR3",458.3,445.55,900,10,2026-02-27 20:30:25.496682,2026-02-27 20:30:25.705832,-114750.0
PAPER-1772204425,SENSEX 05MAR 81400 PE,"NRCB, CBBR3",491.0,473.85,900,10,2026-02-27 20:30:25.707236,2026-02-27 20:30:25.917779,-154349.9999999998
PAPER-1772204425,SENSEX 05MAR 81400 PE,"NRCB, CBBR3",505.0,610.2,900,10,2026-02-27 20:30:25.919109,2026-02-27 20:30:26.760442,946800.0000000005
PAPER-1772204433,SENSEX 05MAR 81500 CE,"BB17, Green",2008.3,1749.1,900,10,2026-02-27 20:30:33.082725,2026-02-27 20:30:33.289420,-2332800.0000000005
PAPER-1772204433,SENSEX 05MAR 81500 CE,"BB12, CBB0, CBB4",1609.4,1510.2,900,10,2026-02-27 20:30:33.771114,2026-02-27 20:30:33.883104,-892800.0000000005
PAPER-1772204436,SENSEX 05MAR 81500 CE,"BB16, Green",1232.05,1197.0,900,10,2026-02-27 20:30:36.348125,2026-02-27 20:30:36.562627,-315449.9999999996
PAPER-1772204436,SENSEX 05MAR 81500 CE,"BB12, CBB0, CBB8",1295.0,1284.35,900,10,2026-02-27 20:30:36.883965,2026-02-27 20:30:37.148875,-95850.00000000081
PAPER-1772204437,SENSEX 05MAR 81500 CE,CBBR1,1300.0,1270.0,900,10,2026-02-27 20:30:37.349013,2026-02-27 20:30:37.687184,-270000.0
PAPER-1772204437,SENSEX 05MAR 81500 CE,"CBBR2, CBBR7",1285.0,1542.45,900,10,2026-02-27 20:30:37.688528,2026-02-27 20:30:38.655628,2317050.0000000005
PAPER-1772204439,SENSEX 05MAR 81500 CE,CBBR2,1696.2,1630.0,900,10,2026-02-27 20:30:39.868769,2026-02-27 20:30:40.606704,-595800.0000000005
PAPER-1772204440,SENSEX 05MAR 81500 CE,"BB17, CBB0, CBB5, CBB6, Green",1644.0,1580.0,900,10,2026-02-27 20:30:40.832642,2026-02-27 20:30:40.984932,-576000.0
PAPER-1772204441,SENSEX 05MAR 81500 CE,"CBBR1, CBBR2, CBBR3, CBBR7",1599.1,1505.25,900,10,2026-02-27 20:30:41.440599,2026-02-27 20:30:41.517813,-844649.9999999992
PAPER-1772204445,SENSEX 05MAR 81500 CE,"BB12, BB17, Green",1200.0,1170.5,900,10,2026-02-27 20:30:45.048565,2026-02-27 20:30:45.132710,-265500.0
PAPER-1772204445,SENSEX 05MAR 81500 CE,"BB17, Green",1200.0,1170.0,900,10,2026-02-27 20:30:45.135137,2026-02-27 20:30:45.550037,-270000.0
PAPER-1772204446,SENSEX 05MAR 81500 CE,"BB12, CBBR2, CBBR7",1196.6,1187.4,900,10,2026-02-27 20:30:46.395622,2026-02-27 20:30:46.741870,-82799.99999999837
PAPER-1772204447,SENSEX 05MAR 81500 CE,"BB17, Green",1170.0,1185.25,900,10,2026-02-27 20:30:47.266708,2026-02-27 20:30:48.150777,137250.0
PAPER-1772204448,SENSEX 05MAR 81500 CE,"BB1, CBB0, CBB4",1210.0,1321.7,900,10,2026-02-27 20:30:48.509669,2026-02-27 20:30:49.235465,1005300.0000000005
PAPER-1772204449,SENSEX 05MAR 81500 CE,"CBBR2, CBBR7",1216.35,1181.75,900,10,2026-02-27 20:30:49.781018,2026-02-27 20:30:49.966896,-311399.9999999992
PAPER-1772204449,SENSEX 05MAR 81500 CE,"CBBR2, CBBR7",1216.35,1183.25,900,10,2026-02-27 20:30:49.968803,2026-02-27 20:30:50.061711,-297899.9999999992
PAPER-1772204450,SENSEX 05MAR 81500 CE,"CBBR2, CBBR7",1216.35,1170.0,900,10,2026-02-27 20:30:50.063100,2026-02-27 20:30:50.247777,-417149.9999999992
PAPER-1772204450,SENSEX 05MAR 81500 CE,"CBBR1, CBBR3, CBBR6",1240.0,1311.7,900,10,2026-02-27 20:30:50.342256,2026-02-27 20:30:51.276790,645300.0000000005
PAPER-1772204451,SENSEX 05MAR 81500 CE,"BB1, BB15, Green",1214.55,1305.0,900,10,2026-02-27 20:30:51.936485,2026-02-27 20:30:52.705134,814050.0000000005
PAPER-1772204452,SENSEX 05MAR 81500 CE,"CBBR1, CBBR2, CBBR7",1250.0,1218.8,900,10,2026-02-27 20:30:52.998592,2026-02-27 20:30:53.512519,-280800.0000000004
PAPER-1772204459,SENSEX 05MAR 81500 CE,"BB12, BB17, Green",1040.0,1018.3,900,10,2026-02-27 20:30:59.844572,2026-02-27 20:31:00.376711,-195300.0000000004
PAPER-1772204462,SENSEX 05MAR 81500 CE,"BB5, BB12, BB17, CBB0, CBB1, CBB2, CBB5, CBB6, CBB7, Green",1038.85,1000.0,900,10,2026-02-27 20:31:02.200056,2026-02-27 20:31:02.416795,-349649.9999999992
PAPER-1772204464,SENSEX 05MAR 81500 CE,"BB5, BB12, CBB0, CBB1, CBB3",1023.8,1000.0,900,10,2026-02-27 20:31:04.298933,2026-02-27 20:31:04.522042,-214199.9999999996
PAPER-1772204464,SENSEX 05MAR 81500 CE,"BB5, BB12, CBB0, CBB1, CBB3",1025.0,995.0,900,10,2026-02-27 20:31:04.524692,2026-02-27 20:31:04.635392,-270000.0
PAPER-1772204465,SENSEX 05MAR 81500 CE,"BB12, CBBR6",1023.2,995.0,900,10,2026-02-27 20:31:05.409296,2026-02-27 20:31:05.854553,-253800.0000000004
PAPER-1772204469,SENSEX 05MAR 81500 CE,"BB5, CBB0, CBB4",1046.8,1138.05,900,10,2026-02-27 20:31:09.702895,2026-02-27 20:31:11.095339,821250.0
PAPER-1772204472,SENSEX 05MAR 81500 CE,"BB8, CBBR2",1080.0,878.6,900,10,2026-02-27 20:31:12.616240,2026-02-27 20:31:15.994618,-1812599.9999999998
PAPER-1772204478,SENSEX 05MAR 81500 CE,"BB10, BB15, Green",836.85,819.55,900,10,2026-02-27 20:31:18.896584,2026-02-27 20:31:19.019880,-155700.0000000006
PAPER-1772204489,SENSEX 05MAR 81500 CE,"BB12, CBB0, CBB1, CBB3",750.45,732.0,900,10,2026-02-27 20:31:29.752690,2026-02-27 20:31:29.883404,-166050.0000000004
PAPER-1772204489,SENSEX 05MAR 81500 CE,"BB12, CBB0, CBB1, CBB3",750.45,749.2,900,10,2026-02-27 20:31:29.884863,2026-02-27 20:31:31.458961,-11250.0
PAPER-1772204491,SENSEX 05MAR 81500 CE,"BB12, CBB0, CBB3, CBB4",779.75,745.4,900,10,2026-02-27 20:31:31.460422,2026-02-27 20:31:31.592376,-309150.00000000023
PAPER-1772204491,SENSEX 05MAR 81500 CE,"BB12, CBB0, CBB3, CBB4",779.75,749.3,900,10,2026-02-27 20:31:31.593756,2026-02-27 20:31:31.725080,-274050.0000000004
PAPER-1772204495,SENSEX 05MAR 81500 CE,"NRCB, BB12",701.9,699.7,900,10,2026-02-27 20:31:35.012365,2026-02-27 20:31:36.215551,-19799.999999999385
PAPER-1772204496,SENSEX 05MAR 81500 CE,"BB12, CBBR4",716.95,716.45,900,10,2026-02-27 20:31:36.619026,2026-02-27 20:31:37.693972,-4500.0
PAPER-1772204499,SENSEX 05MAR 81500 CE,CBBR6,693.7,670.1,900,10,2026-02-27 20:31:39.716679,2026-02-27 20:31:39.852883,-212400.0000000002
PAPER-1772204500,SENSEX 05MAR 81500 CE,"NRCB, BB12, CBBR3, CBBR6",697.0,678.9,900,10,2026-02-27 20:31:40.670716,2026-02-27 20:31:41.633009,-162900.0000000002
PAPER-1772204503,SENSEX 05MAR 81500 CE,CBBR6,681.15,651.3,900,10,2026-02-27 20:31:43.304917,2026-02-27 20:31:43.443705,-268650.00000000023
PAPER-1772204506,SENSEX 05MAR 81500 CE,"CBBR3, CBBR6",667.9,652.75,900,10,2026-02-27 20:31:46.079224,2026-02-27 20:31:47.624025,-136349.9999999998
PAPER-1772204508,SENSEX 05MAR 81500 CE,"CBB0, CBB4",663.95,649.3,900,10,2026-02-27 20:31:48.751903,2026-02-27 20:31:50.038715,-131850.00000000081
PAPER-1772204510,SENSEX 05MAR 81500 CE,"BB12, CBBR3",672.75,645.0,900,10,2026-02-27 20:31:50.326315,2026-02-27 20:31:50.468969,-249750.0
PAPER-1772204510,SENSEX 05MAR 81500 CE,CBBR3,679.8,656.8,900,10,2026-02-27 20:31:50.613471,2026-02-27 20:31:50.757148,-207000.0
PAPER-1772204510,SENSEX 05MAR 81500 CE,CBBR3,679.8,670.1,900,10,2026-02-27 20:31:50.758556,2026-02-27 20:31:51.186182,-87299.99999999939
PAPER-1772204511,SENSEX 05MAR 81500 CE,"BB2, BB10, BB12, BB17, CBB0, CBB1, CBB4, Green",701.8,709.7,900,10,2026-02-27 20:31:51.900066,2026-02-27 20:31:54.066129,71100.00000000081
PAPER-1772204515,SENSEX 05MAR 81500 CE,"BB6, BB11, CBB0, CBB6",734.0,714.7,900,10,2026-02-27 20:31:55.225778,2026-02-27 20:31:55.371872,-173699.9999999996
PAPER-1772204521,SENSEX 05MAR 81500 CE,"BB12, CBB0, CBB1, CBB2, CBB6, CBB7",660.0,644.25,900,10,2026-02-27 20:32:01.098220,2026-02-27 20:32:01.398837,-141750.0
PAPER-1772204521,SENSEX 05MAR 81500 CE,"CBB0, CBB1, CBB2, CBB7",660.55,641.4,900,10,2026-02-27 20:32:01.400958,2026-02-27 20:32:01.852340,-172349.9999999998
PAPER-1772204529,SENSEX 05MAR 81500 PE,"BB8, CBBR2",255.7,250.0,900,10,2026-02-27 20:32:09.752169,2026-02-27 20:32:09.810329,-51299.9999999999
PAPER-1772204529,SENSEX 05MAR 81500 PE,"BB5, BB6, CBB0, CBB4",274.45,323.0,900,10,2026-02-27 20:32:09.926961,2026-02-27 20:32:10.219413,436950.0000000001
PAPER-1772204530,SENSEX 05MAR 81500 PE,"BB1, BB9, BB17, CBB0, CBB4, Green",323.0,430.05,900,10,2026-02-27 20:32:10.220740,2026-02-27 20:32:10.881205,963450.0
PAPER-1772204531,SENSEX 05MAR 81500 PE,CBBR2,353.6,343.5,900,10,2026-02-27 20:32:11.311256,2026-02-27 20:32:11.375058,-90900.0000000002
PAPER-1772204531,SENSEX 05MAR 81500 PE,CBBR2,353.6,339.15,900,10,2026-02-27 20:32:11.376363,2026-02-27 20:32:11.440153,-130050.00000000041
PAPER-1772204531,SENSEX 05MAR 81500 PE,CBBR2,353.6,337.55,900,10,2026-02-27 20:32:11.449803,2026-02-27 20:32:11.513557,-144450.00000000012
PAPER-1772204531,SENSEX 05MAR 81500 PE,CBBR2,353.6,370.15,900,10,2026-02-27 20:32:11.515916,2026-02-27 20:32:11.830529,148949.9999999996
PAPER-1772204533,SENSEX 05MAR 81500 PE,"CBB0, CBB3",345.0,343.8,900,10,2026-02-27 20:32:13.939037,2026-02-27 20:32:14.140901,-10799.999999999898
PAPER-1772204536,SENSEX 05MAR 81500 PE,"BB17, CBB0, Green",306.2,299.1,900,10,2026-02-27 20:32:16.460179,2026-02-27 20:32:16.530818,-63899.999999999694
PAPER-1772204536,SENSEX 05MAR 81500 PE,"BB17, CBB0, Green",306.2,298.75,900,10,2026-02-27 20:32:16.533203,2026-02-27 20:32:16.672522,-67049.9999999999
PAPER-1772204536,SENSEX 05MAR 81500 PE,"BB17, Green",305.45,299.7,900,10,2026-02-27 20:32:16.955017,2026-02-27 20:32:18.315644,-51750.0
PAPER-1772204539,SENSEX 05MAR 81500 PE,"NRCB, BB12",302.35,292.1,900,10,2026-02-27 20:32:19.569736,2026-02-27 20:32:19.797159,-92250.0
PAPER-1772204539,SENSEX 05MAR 81500 PE,NRCB,290.15,287.8,900,10,2026-02-27 20:32:19.953768,2026-02-27 20:32:20.644893,-21149.999999999694
PAPER-1772204541,SENSEX 05MAR 81500 PE,"BB12, CBB0, CBB2, CBB5, CBB6, CBB7",274.55,274.85,900,10,2026-02-27 20:32:21.993658,2026-02-27 20:32:22.388767,2700.0000000001023
PAPER-1772204542,SENSEX 05MAR 81500 PE,"BB12, BB17, CBB0, CBB4, Green",290.6,283.55,900,10,2026-02-27 20:32:22.949477,2026-02-27 20:32:23.112425,-63450.0000000001
PAPER-1772204545,SENSEX 05MAR 81500 PE,CBBR2,307.45,309.85,900,10,2026-02-27 20:32:25.796043,2026-02-27 20:32:26.384644,21600.000000000306
PAPER-1772204547,SENSEX 05MAR 81500 PE,"BB17, Green",316.4,304.0,900,10,2026-02-27 20:32:27.057143,2026-02-27 20:32:27.311345,-111599.9999999998
PAPER-1772204552,SENSEX 05MAR 81500 PE,"BB5, BB12, BB17, CBB0, CBB1, CBB2, CBB5, CBB6, CBB7, Green",310.95,301.0,900,10,2026-02-27 20:32:32.313629,2026-02-27 20:32:33.686188,-89549.9999999999
PAPER-1772204553,SENSEX 05MAR 81500 PE,"BB8, Green",340.05,320.25,900,10,2026-02-27 20:32:33.687636,2026-02-27 20:32:33.780295,-178200.00000000012
PAPER-1772204553,SENSEX 05MAR 81500 PE,"BB8, Green",340.05,309.8,900,10,2026-02-27 20:32:33.781652,2026-02-27 20:32:33.874232,-272250.0
PAPER-1772204553,SENSEX 05MAR 81500 PE,"BB8, Green",340.05,314.55,900,10,2026-02-27 20:32:33.875596,2026-02-27 20:32:33.968184,-229500.0
PAPER-1772204556,SENSEX 05MAR 81500 PE,NRCB,208.35,208.0,900,10,2026-02-27 20:32:36.475923,2026-02-27 20:32:37.042432,-3149.999999999949
PAPER-1772204559,SENSEX 05MAR 81500 PE,"BB17, CBB0, CBB1, CBB3, CBB4, Green",225.1,217.85,900,10,2026-02-27 20:32:39.149189,2026-02-27 20:32:39.347846,-65250.0
PAPER-1772204559,SENSEX 05MAR 81500 PE,"BB12, CBBR2",217.0,212.1,900,10,2026-02-27 20:32:39.960452,2026-02-27 20:32:40.058458,-44100.00000000005
PAPER-1772204560,SENSEX 05MAR 81500 PE,"BB12, CBBR1, CBBR3, CBBR6",223.15,219.55,900,10,2026-02-27 20:32:40.158844,2026-02-27 20:32:40.950709,-32399.99999999995
PAPER-1772204561,SENSEX 05MAR 81500 PE,"BB12, CBBR3",232.7,261.05,900,10,2026-02-27 20:32:41.347958,2026-02-27 20:32:42.241612,255150.0000000002
PAPER-1772204562,SENSEX 05MAR 81500 PE,"CBBR2, CBBR7",249.85,244.25,900,10,2026-02-27 20:32:42.843348,2026-02-27 20:32:42.945746,-50399.99999999995
PAPER-1772204562,SENSEX 05MAR 81500 PE,"CBBR2, CBBR7",249.85,241.25,900,10,2026-02-27 20:32:42.947181,2026-02-27 20:32:43.049285,-77399.99999999994
PAPER-1772204563,SENSEX 05MAR 81500 PE,"CBBR2, CBBR7",249.85,242.2,900,10,2026-02-27 20:32:43.050661,2026-02-27 20:32:43.255371,-68850.00000000006
PAPER-1772204565,SENSEX 05MAR 81500 PE,"CBB0, CBB5, CBB7",245.75,240.15,900,10,2026-02-27 20:32:45.191092,2026-02-27 20:32:45.294766,-50399.99999999995
PAPER-1772204567,SENSEX 05MAR 81500 PE,"BB8, CBBR3, CBBR6",267.75,257.05,900,10,2026-02-27 20:32:47.473001,2026-02-27 20:32:47.683640,-96299.9999999999
PAPER-1772204568,SENSEX 05MAR 81500 PE,"CBBR1, CBBR2, CBBR5, CBBR7",252.8,245.7,900,10,2026-02-27 20:32:48.316939,2026-02-27 20:32:48.529167,-63900.000000000204
PAPER-1772204571,SENSEX 05MAR 81500 PE,"NRCB, BB5, BB17, CBB0, CBB5, CBB6, CBB7, CBB8, Green",247.65,248.55,900,10,2026-02-27 20:32:51.582675,2026-02-27 20:32:52.470825,8100.000000000051
PAPER-1772204573,SENSEX 05MAR 81500 PE,"BB8, Green",254.0,248.15,900,10,2026-02-27 20:32:53.142215,2026-02-27 20:32:53.478549,-52649.99999999995
PAPER-1772204574,SENSEX 05MAR 81500 PE,"BB5, BB17, Green",246.6,233.15,900,10,2026-02-27 20:32:54.947912,2026-02-27 20:32:55.518161,-121049.9999999999
PAPER-1772204576,SENSEX 05MAR 81500 PE,"BB12, BB17, CBB0, CBB1, CBB3, Green",254.95,253.95,900,10,2026-02-27 20:32:56.902951,2026-02-27 20:32:57.605428,-9000.0
PAPER-1772204578,SENSEX 05MAR 81500 PE,"BB8, BB12, BB13, Green",269.15,257.95,900,10,2026-02-27 20:32:58.189092,2026-02-27 20:32:58.307347,-100799.9999999999
PAPER-1772204578,SENSEX 05MAR 81500 PE,"BB8, BB13, Green",269.15,258.1,900,10,2026-02-27 20:32:58.308767,2026-02-27 20:32:58.427273,-99449.99999999959
PAPER-1772204578,SENSEX 05MAR 81500 PE,"BB8, BB13, Green",269.15,254.6,900,10,2026-02-27 20:32:58.428635,2026-02-27 20:32:58.546139,-130949.99999999984
PAPER-1772204581,SENSEX 05MAR 81500 PE,NRCB,227.95,226.95,900,10,2026-02-27 20:33:01.260745,2026-02-27 20:33:02.112058,-9000.0
PAPER-1772204582,SENSEX 05MAR 81500 PE,"BB17, Green",234.85,225.5,900,10,2026-02-27 20:33:02.734603,2026-02-27 20:33:03.100690,-84149.99999999994
PAPER-1772204583,SENSEX 05MAR 81500 PE,NRCB,216.6,212.1,900,10,2026-02-27 20:33:03.709346,2026-02-27 20:33:03.832326,-40500.0
PAPER-1772204583,SENSEX 05MAR 81500 PE,NRCB,216.6,251.25,900,10,2026-02-27 20:33:03.833763,2026-02-27 20:33:07.038183,311850.00000000006
PAPER-1772204591,SENSEX 05MAR 81500 PE,"BB2, BB6, BB7, BB9, CBB0, CBB8",307.2,300.0,900,10,2026-02-27 20:33:11.806991,2026-02-27 20:33:12.577389,-64799.9999999999
PAPER-1772204593,SENSEX 05MAR 81500 PE,CBBR3,316.2,317.95,900,10,2026-02-27 20:33:13.980269,2026-02-27 20:33:14.884978,15750.0
PAPER-1772204598,SENSEX 05MAR 81500 PE,"CBB0, CBB4",333.0,324.0,900,10,2026-02-27 20:33:18.271399,2026-02-27 20:33:19.848857,-81000.0
PAPER-1772204600,SENSEX 05MAR 81500 PE,"CBBR2, CBBR7",319.65,310.55,900,10,2026-02-27 20:33:20.524874,2026-02-27 20:33:20.794202,-81899.9999999997
PAPER-1772204600,SENSEX 05MAR 81500 PE,"CBBR2, CBBR7",319.65,301.1,900,10,2026-02-27 20:33:20.795626,2026-02-27 20:33:20.930099,-166949.9999999996
PAPER-1772204600,SENSEX 05MAR 81500 PE,"CBBR2, CBBR7",319.65,298.9,900,10,2026-02-27 20:33:20.931408,2026-02-27 20:33:21.065578,-186750.0
PAPER-1772204601,SENSEX 05MAR 81500 PE,"CBBR2, CBBR7",319.65,296.95,900,10,2026-02-27 20:33:21.067068,2026-02-27 20:33:21.201767,-204299.99999999988
PAPER-1772204605,SENSEX 05MAR 81500 PE,"BB5, BB12, Green",296.05,322.5,900,10,2026-02-27 20:33:25.760564,2026-02-27 20:33:27.821581,238049.99999999988
PAPER-1772204608,SENSEX 05MAR 81500 PE,"BB8, BB12, CBB0, Green",325.4,316.35,900,10,2026-02-27 20:33:28.653530,2026-02-27 20:33:29.095934,-81449.99999999959
PAPER-1772204609,SENSEX 05MAR 81500 PE,"BB8, BB12, CBB0, CBB5, Green",340.0,325.0,900,10,2026-02-27 20:33:29.097333,2026-02-27 20:33:29.235987,-135000.0
PAPER-1772204609,SENSEX 05MAR 81500 PE,"BB8, BB12, CBB0, CBB3, Green",347.45,345.35,900,10,2026-02-27 20:33:29.932894,2026-02-27 20:33:31.190754,-18899.999999999694
PAPER-1772204611,SENSEX 05MAR 81500 PE,"BB8, CBBR2, CBBR7",349.1,347.1,900,10,2026-02-27 20:33:31.332380,2026-02-27 20:33:31.898259,-18000.0
PAPER-1772204612,SENSEX 05MAR 81500 PE,"BB13, CBBR1, CBBR3, CBBR5, Green",356.8,396.65,900,10,2026-02-27 20:33:32.599654,2026-02-27 20:33:33.731340,358649.9999999997
PAPER-1772204618,SENSEX 05MAR 81500 PE,"CBB0, CBB1, CBB2, CBB6, CBB7",379.7,381.45,900,10,2026-02-27 20:33:38.702824,2026-02-27 20:33:39.424684,15750.0
PAPER-1772204622,SENSEX 05MAR 81500 PE,"BB1, BB2, BB3, BB4, BB5, BB6, BB7, BB8, BB9, BB17, CBB0, Green",445.0,434.85,900,10,2026-02-27 20:33:42.327321,2026-02-27 20:33:43.063996,-91349.9999999998
PAPER-1772204624,SENSEX 05MAR 81500 PE,CBBR2,400.1,406.2,900,10,2026-02-27 20:33:44.117754,2026-02-27 20:33:44.416981,54899.999999999694
PAPER-1772204624,SENSEX 05MAR 81500 PE,CBBR2,422.7,412.75,900,10,2026-02-27 20:33:44.418411,2026-02-27 20:33:44.568135,-89549.9999999999
PAPER-1772204624,SENSEX 05MAR 81500 PE,CBBR2,422.7,403.75,900,10,2026-02-27 20:33:44.569604,2026-02-27 20:33:45.165400,-170549.99999999988
PAPER-1772204630,SENSEX 05MAR 81500 PE,"BB12, BB17, CBB0, CBB1, CBB3, Green",425.0,403.7,900,10,2026-02-27 20:33:50.395968,2026-02-27 20:33:50.548487,-191700.00000000012
PAPER-1772204630,SENSEX 05MAR 81500 PE,"CBB0, CBB1, CBB3",431.05,412.05,900,10,2026-02-27 20:33:50.549963,2026-02-27 20:33:50.703136,-171000.0
PAPER-1772204630,SENSEX 05MAR 81500 PE,"BB12, CBB0, CBB1, CBB3",431.05,410.0,900,10,2026-02-27 20:33:50.704496,2026-02-27 20:33:50.857254,-189450.00000000012
PAPER-1772204630,SENSEX 05MAR 81500 PE,"BB12, CBB0, CBB1, CBB3",431.05,406.1,900,10,2026-02-27 20:33:50.858651,2026-02-27 20:33:51.011734,-224549.99999999988
PAPER-1772204631,SENSEX 05MAR 81500 PE,"CBB0, CBB1, CBB3",431.05,382.95,900,10,2026-02-27 20:33:51.013261,2026-02-27 20:33:51.165700,-432900.00000000023
PAPER-1772204640,SENSEX 05MAR 81500 PE,NRCB,180.65,176.4,900,10,2026-02-27 20:34:00.412077,2026-02-27 20:34:00.570469,-38250.0
PAPER-1772204640,SENSEX 05MAR 81500 PE,NRCB,180.65,172.4,900,10,2026-02-27 20:34:00.572871,2026-02-27 20:34:00.731693,-74250.0
PAPER-1772204640,SENSEX 05MAR 81500 PE,NRCB,180.65,181.9,900,10,2026-02-27 20:34:00.733639,2026-02-27 20:34:02.311407,11250.0
PAPER-1772204656,SENSEX 05MAR 81500 PE,"BB12, BB17, CBB0, Green",166.85,162.15,900,10,2026-02-27 20:34:16.341260,2026-02-27 20:34:17.665788,-42299.9999999999
PAPER-1772204659,SENSEX 05MAR 81500 PE,"BB12, CBB0, CBB4",169.45,165.15,900,10,2026-02-27 20:34:19.658719,2026-02-27 20:34:19.998658,-38699.99999999985
